帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
17,10,943.4,351.95,4956.95,2768.35,49.49,26.86,1
17,12,768.07,326.0,4208.14,2349.93,28.9,22.8,0
17,14,1094.36,347.19,5566.16,2716.13,66.24,26.35,1
17,17,926.06,330.65,4865.95,2440.79,46.99,23.68,0
17,15,1193.39,421.21,5912.74,3717.18,75.77,36.05,1
17,13,1432.31,409.44,6824.45,3614.39,100.83,35.06,1
17,16,1211.94,515.17,5911.38,4683.71,75.73,45.42,1
17,18,1452.2,479.05,6751.48,4388.75,98.83,42.56,1
17,19,1491.71,668.11,6572.99,5865.78,93.92,56.87,1
17,11,1175.38,252.94,5992.45,1008.73,77.96,9.81,1
17,20,924.55,233.59,4732.66,567.8,43.32,5.53,0
17,21,1394.17,317.49,6897.21,2273.91,102.84,22.07,1
17,22,964.31,521.32,5134.41,4691.74,54.37,45.5,1
17,6,1788.97,894.33,6975.95,7013.8,105.0,68.0,3
17,23,627.71,209.86,3157.11,-3.05,0.0,0.0,3
18,1,393.87,659.22,3732.61,5596.52,15.82,54.27,0
18,3,860.68,419.39,4715.16,3642.16,42.84,35.33,0
18,2,933.94,648.32,5100.79,5631.47,53.44,54.61,0
18,9,639.53,341.5,3734.69,2576.57,15.88,25.0,0
18,4,882.77,488.19,4857.27,4374.12,46.75,42.42,0
18,5,606.97,468.89,3944.32,4137.3,21.64,40.13,0
18,7,617.95,395.37,3805.95,3314.1,17.84,32.15,0
18,8,965.02,429.61,5092.31,3777.03,53.21,36.63,0
18,10,943.4,351.95,4957.07,2768.28,49.49,26.86,1
18,12,768.07,326.0,4208.26,2349.78,28.9,22.8,0
18,14,1094.36,347.19,5566.26,2716.08,66.24,26.35,1
18,17,926.06,330.65,4866.07,2440.69,46.99,23.68,0
18,15,1193.39,421.21,5912.81,3717.16,75.77,36.05,1
18,13,1432.31,409.44,6824.47,3614.43,100.84,35.06,1
18,16,1211.94,515.17,5911.42,4683.69,75.73,45.42,1
18,18,1452.2,479.05,6751.48,4388.77,98.83,42.56,1
18,19,1491.72,668.12,6572.95,5865.76,93.92,56.88,1
18,11,1175.38,252.94,5992.6,1008.67,77.96,9.81,1
18,20,924.55,233.59,4732.81,567.6,43.32,5.53,0
18,21,1394.17,317.49,6897.28,2273.94,102.84,22.07,1
18,22,964.31,521.32,5134.47,4691.68,54.37,45.5,1
18,6,1788.97,894.33,6975.83,7013.71,105.0,68.0,3
18,23,627.71,209.86,3157.22,-3.44,0.0,0.0,3
19,1,393.87,659.21,3732.2,5596.03,15.81,54.26,0
19,3,860.68,419.39,4714.89,3641.72,42.82,35.32,0
19,2,933.95,648.32,5100.71,5631.15,53.43,54.6,0
19,9,639.53,341.5,3734.37,2576.29,15.87,24.99,0
19,4,882.77,488.19,4857.06,4373.65,46.73,42.41,0
19,5,606.97,468.89,3944.0,4136.78,21.63,40.11,0
19,7,617.95,395.37,3805.62,3313.65,17.83,32.14,0
19,8,965.02,429.61,5092.09,3776.6,53.19,36.62,0
19,10,943.4,351.95,4956.77,2767.98,49.47,26.85,1
19,12,768.07,326.0,4207.93,2349.59,28.89,22.79,0
19,14,1094.36,347.19,5566.0,2715.84,66.22,26.34,1
19,17,926.06,330.65,4865.74,2440.49,46.97,23.67,0
19,15,1193.39,421.21,5912.72,3716.8,75.75,36.04,1
19,13,1432.31,409.44,6824.56,3614.12,100.82,35.05,1
19,16,1211.94,515.17,5911.46,4683.34,75.72,45.41,1
19,18,1452.2,479.05,6751.71,4388.47,98.82,42.55,1
19,19,1491.71,668.12,6573.39,5865.71,93.91,56.87,1
19,11,1175.38,252.94,5992.14,1009.02,77.93,9.8,1
19,20,924.55,233.59,4732.4,568.21,43.3,5.53,0
19,21,1394.17,317.49,6897.1,2273.84,102.81,22.06,1
19,22,964.31,521.32,5134.33,4691.25,54.35,45.49,1
19,6,1788.97,894.33,6976.69,7014.16,105.0,68.0,3
19,23,627.71,209.86,3157.12,-2.41,0.0,0.0,3
